ticker,year,value,doc_id,table_id,row_idx,col_idx,raw_value,label,source_scale,source_id,computed_answer
SAB,2023,6971692050.0,SAB_financial_statements_2023_separate,23,22,1,6.971.692.050,Công ty TNHH Sản xuất Rượu và Cồn Việt Nam,1.0,s19,
SAB,2023,2021512801.0,SAB_financial_statements_2023_separate,23,23,1,2.021.512.801,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,1.0,s20,
SAB,2023,1628963161.0,SAB_financial_statements_2023_separate,23,24,1,1.628.963.161,Công ty Cổ phần Bia - Nước Giải Khát Sài Gòn - Tây Đô,1.0,s21,
SAB,2023,634992585.0,SAB_financial_statements_2023_separate,23,25,1,634.992.585,Công ty Cổ phần Tập đoàn Bia Sài Gòn Bình Tây,1.0,s22,
SAB,2023,412007664.0,SAB_financial_statements_2023_separate,23,26,1,412.007.664,Công ty Cổ phần Bia Sài Gòn - Miền Trung,1.0,s23,
SAB,2023,380140249.0,SAB_financial_statements_2023_separate,23,27,1,380.140.249,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,1.0,s24,
SAB,2023,223638844.0,SAB_financial_statements_2023_separate,23,28,1,223.638.844,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,1.0,s25,
SAB,2023,172648858.0,SAB_financial_statements_2023_separate,23,29,1,172.648.858,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,1.0,s26,
SAB,2023,168938232.0,SAB_financial_statements_2023_separate,23,30,1,168.938.232,Công ty Cổ phần Bia Sài Gòn - Bạc Liêu,1.0,s27,
SAB,2023,166210711.0,SAB_financial_statements_2023_separate,23,31,1,166.210.711,Công ty Cổ phần Bia Sài Gòn - Bến Tre,1.0,s28,
SAB,2019,139368231654.0,SAB_financial_statements_2019_separate,33,2,1,139.368.231.654,Công ty TNHH Một Thành Viên Thương mại Bia Sài Gòn,1.0,s29,
SAB,2019,7974218490.0,SAB_financial_statements_2019_separate,33,3,1,7.974.218.490,Công ty TNHH Một Thành Viên Bia Sài Gòn - Hà Tĩnh,1.0,s30,
SAB,2019,2298800000.0,SAB_financial_statements_2019_separate,33,4,1,2.298.800.000,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,1.0,s31,
SAB,2019,29700000.0,SAB_financial_statements_2019_separate,33,5,1,29.700.000,Công ty Cổ phần Thương mại Bia Sài Gòn Nam Trung Bộ,1.0,s32,
SAB,2019,9225945.0,SAB_financial_statements_2019_separate,33,6,1,9.225.945,Công ty TNHH Một Thành Viên Cơ khí Sa Be Co,1.0,s33,
SAB,2019,4744400.0,SAB_financial_statements_2019_separate,33,7,1,4.744.400,Công ty Cổ phần Thương mại Bia Sài Gòn Đông Bắc,1.0,s34,
SAB,2019,277230733543.0,SAB_financial_statements_2019_separate,33,11,1,277.230.733.543,Công ty TNHH Đầu tư Thương Mại Tân Thành,1.0,s35,
SAB,2019,33660770500.0,SAB_financial_statements_2019_separate,33,12,1,33.660.770.500,Công ty Cổ phần Bia Sài Gòn - Miền Trung,1.0,s36,
SAB,2019,8141000000.0,SAB_financial_statements_2019_separate,33,13,1,8.141.000.000,Công ty TNHH Bao Bì San Miguel Yamamura Phú Thọ,1.0,s37,
SAB,2019,4500000000.0,SAB_financial_statements_2019_separate,33,14,1,4.500.000.000,Công ty Cổ phần Bia Sài Gòn - Vĩnh Long,1.0,s38,
SAB,2019,83916000.0,SAB_financial_statements_2019_separate,33,15,1,83.916.000,Công ty Cổ phần Bia Sài Gòn - Khánh Hòa,1.0,s39,
