ticker,year,value,doc_id,table_id,row_idx,col_idx,raw_value,label,source_scale,source_id,computed_answer
VRE,2019,1000000000.0,VRE_financial_statements_2019_separate,68,30,1,1.000,Thu nhập từ chuyển nhượng đầu tư,1000000.0,s18,
VRE,2019,2827000000.0,VRE_financial_statements_2019_separate,69,3,1,2.827,Doanh thu cung cấp dịch vụ,1000000.0,s19,
VRE,2019,291810000000.0,VRE_financial_statements_2019_separate,69,4,1,291.810,Cổ tức được nhận,1000000.0,s20,
VRE,2019,380000000000.0,VRE_financial_statements_2019_separate,69,7,1,380.000,Góp vốn,1000000.0,s21,
VRE,2019,6602000000.0,VRE_financial_statements_2019_separate,69,10,1,6.602,Doanh thu cung cấp dịch vụ,1000000.0,s22,
VRE,2019,314179000000.0,VRE_financial_statements_2019_separate,69,11,1,314.179,Mua hàng hóa và dịch vụ,1000000.0,s23,
VRE,2019,273485000000.0,VRE_financial_statements_2019_separate,69,13,1,273.485,Đặt cọc cho mục đích đầu tư,1000000.0,s24,
VRE,2019,197485000000.0,VRE_financial_statements_2019_separate,69,16,1,197.485,Doanh thu cung cấp dịch vụ,1000000.0,s25,
VRE,2019,12388000000.0,VRE_financial_statements_2019_separate,69,17,1,12.388,Mua hàng hóa và dịch vụ,1000000.0,s26,
VRE,2019,108931000000.0,VRE_financial_statements_2019_separate,69,19,1,108.931,Đặt cọc cho mục đích đầu tư,1000000.0,s27,
VRE,2019,6575000000.0,VRE_financial_statements_2019_separate,69,20,1,6.575,Doanh thu cung cấp dịch vụ,1000000.0,s28,
VRE,2019,37126000000.0,VRE_financial_statements_2019_separate,69,21,1,37.126,Mua hàng hóa và dịch vụ,1000000.0,s29,
VRE,2019,64836000000.0,VRE_financial_statements_2019_separate,69,23,1,64.836,Doanh thu cung cấp dịch vụ,1000000.0,s30,
VRE,2019,20814000000.0,VRE_financial_statements_2019_separate,69,25,1,20.814,Đặt cọc cho mục đích đầu tư,1000000.0,s31,
VRE,2019,32286000000.0,VRE_financial_statements_2019_separate,69,27,1,32.286,Doanh thu cung cấp dịch vụ,1000000.0,s32,
VRE,2019,81000000000.0,VRE_financial_statements_2019_separate,69,28,1,81.000,Đặt cọc cho mục đích đầu tư,1000000.0,s33,
VRE,2019,7812000000.0,VRE_financial_statements_2019_separate,69,29,1,7.812,Lãi đặt cọc phải thu,1000000.0,s34,
VRE,2019,37617000000.0,VRE_financial_statements_2019_separate,69,31,1,37.617,Doanh thu cung cấp dịch vụ,1000000.0,s35,
VRE,2019,98000000000.0,VRE_financial_statements_2019_separate,69,32,1,98.000,Đặt cọc cho mục đích đầu tư,1000000.0,s36,
VRE,2019,9451000000.0,VRE_financial_statements_2019_separate,69,33,1,9.451,Lãi đặt cọc phải thu,1000000.0,s37,
VRE,2019,1020000000000.0,VRE_financial_statements_2019_separate,70,3,1,1.020.000,Đặt cọc cho mục đích đầu tư,1000000.0,s38,
VRE,2019,800000000000.0,VRE_financial_statements_2019_separate,70,4,1,800.000,Thu hồi đặt cọc cho mục đích đầu tư,1000000.0,s39,
VRE,2019,90989000000.0,VRE_financial_statements_2019_separate,70,5,1,90.989,Lãi đặt cọc phải thu,1000000.0,s40,
VRE,2019,28064000000.0,VRE_financial_statements_2019_separate,70,7,1,28.064,Tiền lương và thường,1000000.0,s41,
VRE,2020,239365000000.0,VRE_financial_statements_2020_separate,65,9,1,239.365,Mua hàng hóa và dịch vụ,1000000.0,s42,
VRE,2020,579587000000.0,VRE_financial_statements_2020_separate,65,11,1,579.587,Đặt cọc cho mục đích đầu tư,1000000.0,s43,
VRE,2020,137562000000.0,VRE_financial_statements_2020_separate,65,16,1,137.562,Doanh thu cung cấp dịch vụ,1000000.0,s44,
VRE,2020,31627000000.0,VRE_financial_statements_2020_separate,65,17,1,31.627,Lãi cho vay phải thu,1000000.0,s45,
VRE,2020,40000000000.0,VRE_financial_statements_2020_separate,65,18,1,40.000,Cho vay,1000000.0,s46,
VRE,2020,350000000000.0,VRE_financial_statements_2020_separate,65,19,1,350.000,Thu hồi gốc cho vay,1000000.0,s47,
VRE,2020,750000000000.0,VRE_financial_statements_2020_separate,65,21,1,750.000,Thu hồi đặt cọc mua trung tâm thương mại,1000000.0,s48,
VRE,2020,159612000000.0,VRE_financial_statements_2020_separate,66,3,1,159.612,Doanh thu cung cấp dịch vụ,1000000.0,s49,
VRE,2020,107233000000.0,VRE_financial_statements_2020_separate,66,4,1,107.233,Lãi cho vay phải thu,1000000.0,s50,
VRE,2020,648294000000.0,VRE_financial_statements_2020_separate,66,5,1,648.294,Cho vay,1000000.0,s51,
VRE,2020,590000000000.0,VRE_financial_statements_2020_separate,66,6,1,590.000,Thu hồi gốc cho vay,1000000.0,s52,
VRE,2020,6454000000.0,VRE_financial_statements_2020_separate,66,17,1,6.454,Doanh thu cung cấp dịch vụ,1000000.0,s53,
VRE,2020,156667000000.0,VRE_financial_statements_2020_separate,66,18,1,156.667,Mua hàng hóa và dịch vụ,1000000.0,s54,
VRE,2020,649806000000.0,VRE_financial_statements_2020_separate,66,19,1,649.806,Đặt cọc cho mục đích đầu tư,1000000.0,s55,
VRE,2020,35824000000.0,VRE_financial_statements_2020_separate,66,22,1,35.824,Mua hàng hóa và dịch vụ,1000000.0,s56,
VRE,2020,40890000000.0,VRE_financial_statements_2020_separate,66,24,1,40.890,Doanh thu cung cấp dịch vụ,1000000.0,s57,
VRE,2020,230000000.0,VRE_financial_statements_2020_separate,66,26,1,230,Doanh thu cung cấp dịch vụ,1000000.0,s58,
VRE,2020,117768000000.0,VRE_financial_statements_2020_separate,66,28,1,117.768,Đặt cọc cho mục đích đầu tư,1000000.0,s59,
VRE,2020,930282000000.0,VRE_financial_statements_2020_separate,66,31,1,930.282,Đặt cọc cho mục đích đầu tư,1000000.0,s60,
VRE,2020,44587000000.0,VRE_financial_statements_2020_separate,66,32,1,44.587,Lãi đặt cọc phải thu,1000000.0,s61,
VRE,2020,550294000000.0,VRE_financial_statements_2020_separate,67,4,1,550.294,Đặt cọc cho mục đích đầu tư,1000000.0,s62,
VRE,2020,5693000000.0,VRE_financial_statements_2020_separate,67,5,1,5.693,Lãi đặt cọc phải thu,1000000.0,s63,
VRE,2020,295420000000.0,VRE_financial_statements_2020_separate,67,7,1,295.420,Đặt cọc cho mục đích đầu tư,1000000.0,s64,
VRE,2020,56453000000.0,VRE_financial_statements_2020_separate,67,9,1,56.453,Lãi đặt cọc phải thu,1000000.0,s65,
VRE,2020,711641000000.0,VRE_financial_statements_2020_separate,67,11,1,711.641,Đặt cọc cho mục đích đầu tư,1000000.0,s66,
VRE,2020,25698000000.0,VRE_financial_statements_2020_separate,67,13,1,25.698,Lãi cho vay phải thu,1000000.0,s67,
VRE,2020,878000000000.0,VRE_financial_statements_2020_separate,67,14,1,878.000,Cho vay,1000000.0,s68,
VRE,2020,878000000000.0,VRE_financial_statements_2020_separate,67,15,1,878.000,Thu hồi gốc cho vay,1000000.0,s69,
VRE,2020,16345000000.0,VRE_financial_statements_2020_separate,67,17,1,16.345,Lãi cho vay phải thu,1000000.0,s70,
VRE,2020,28438000000.0,VRE_financial_statements_2020_separate,67,19,1,28.438,Tiền lương và thường,1000000.0,s71,
VRE,2021,209514000000.0,VRE_financial_statements_2021_separate,57,4,1,209.514,Mua hàng hóa và dịch vụ,1000000.0,s72,
VRE,2021,1070000000000.0,VRE_financial_statements_2021_separate,57,5,1,1.070.000,Đặt cọc cho mục đích đầu tư,1000000.0,s73,
VRE,2021,543745000000.0,VRE_financial_statements_2021_separate,57,6,1,543.745,Thu hồi đặt cọc cho mục đích đầu tư,1000000.0,s74,
VRE,2021,74825000000.0,VRE_financial_statements_2021_separate,57,9,1,74.825,Doanh thu cung cấp dịch vụ,1000000.0,s75,
VRE,2021,3647000000.0,VRE_financial_statements_2021_separate,57,10,1,3.647,Lãi cho vay phải thu,1000000.0,s76,
VRE,2021,190000000000.0,VRE_financial_statements_2021_separate,57,12,1,190.000,Thu hồi gốc cho vay,1000000.0,s77,
VRE,2021,132330000000.0,VRE_financial_statements_2021_separate,57,15,1,132.330,Doanh thu cung cấp dịch vụ,1000000.0,s78,
VRE,2021,28392000000.0,VRE_financial_statements_2021_separate,57,16,1,28.392,Lãi cho vay phải thu,1000000.0,s79,
VRE,2021,229000000000.0,VRE_financial_statements_2021_separate,57,17,1,229.000,Cho vay,1000000.0,s80,
VRE,2021,1187294000000.0,VRE_financial_statements_2021_separate,57,18,1,1.187.294,Thu hồi gốc cho vay,1000000.0,s81,
VRE,2021,6912000000.0,VRE_financial_statements_2021_separate,57,21,1,6.912,Doanh thu cung cấp dịch vụ,1000000.0,s82,
VRE,2021,151360000000.0,VRE_financial_statements_2021_separate,57,22,1,151.360,Mua hàng hóa và dịch vụ,1000000.0,s83,
VRE,2021,242172000000.0,VRE_financial_statements_2021_separate,57,24,1,242.172,Thu hồi đặt cọc cho mục đích đầu tư,1000000.0,s84,
VRE,2021,1150000000000.0,VRE_financial_statements_2021_separate,57,26,1,1.150.000,Cho vay,1000000.0,s85,
VRE,2021,1150000000000.0,VRE_financial_statements_2021_separate,57,27,1,1.150.000,Thu hồi gốc cho vay,1000000.0,s86,
VRE,2021,45685000000.0,VRE_financial_statements_2021_separate,57,28,1,45.685,Lãi cho vay phải thu,1000000.0,s87,
VRE,2021,16550000000.0,VRE_financial_statements_2021_separate,57,29,1,16.550,Mua hàng hóa và dịch vụ,1000000.0,s88,
VRE,2021,295000000000.0,VRE_financial_statements_2021_separate,58,4,1,295.000,Cho vay,1000000.0,s89,
VRE,2021,5173000000.0,VRE_financial_statements_2021_separate,58,5,1,5.173,Lãi cho vay phải thu,1000000.0,s90,
VRE,2021,49421000000.0,VRE_financial_statements_2021_separate,58,7,1,49.421,Doanh thu cung cấp dịch vụ,1000000.0,s91,
VRE,2021,41656000000.0,VRE_financial_statements_2021_separate,58,10,1,41.656,Thu hồi đặt cọc cho mục đích đầu tư,1000000.0,s92,
VRE,2021,192118000000.0,VRE_financial_statements_2021_separate,58,12,1,192.118,Đặt cọc cho mục đích đầu tư,1000000.0,s93,
VRE,2021,116129000000.0,VRE_financial_statements_2021_separate,58,13,1,116.129,Lãi đặt cọc phải thu,1000000.0,s94,
VRE,2021,65742000000.0,VRE_financial_statements_2021_separate,58,19,1,65.742,Lãi đặt cọc phải thu,1000000.0,s95,
VRE,2021,16300000000.0,VRE_financial_statements_2021_separate,58,27,1,16.300,Lãi cho vay phải thu,1000000.0,s96,
VRE,2021,27845000000.0,VRE_financial_statements_2021_separate,58,29,1,27.845,Tiền lương và thường,1000000.0,s97,
VRE,2022,155982000000.0,VRE_financial_statements_2022_separate,55,4,1,155.982,Mua hàng hóa và dịch vụ,1000000.0,s98,
VRE,2022,2293180000000.0,VRE_financial_statements_2022_separate,55,5,1,2.293.180,Đặt cọc cho mục đích đầu tư,1000000.0,s99,
VRE,2022,336000000000.0,VRE_financial_statements_2022_separate,55,6,1,336.000,Thu hồi đặt cọc cho mục đích đầu tư,1000000.0,s100,
VRE,2022,81170000000.0,VRE_financial_statements_2022_separate,55,7,1,81.170,Lãi nhập gốc khoản đặt cọc cho mục đích đầu tư,1000000.0,s101,
VRE,2022,360822000000.0,VRE_financial_statements_2022_separate,55,14,1,360.822,Doanh thu cung cấp dịch vụ,1000000.0,s102,
VRE,2022,62266000000.0,VRE_financial_statements_2022_separate,55,19,1,62.266,Mua hàng hóa và dịch vụ,1000000.0,s103,
VRE,2022,7414000000.0,VRE_financial_statements_2022_separate,55,22,1,7.414,Doanh thu cung cấp dịch vụ,1000000.0,s104,
VRE,2022,132959000000.0,VRE_financial_statements_2022_separate,55,23,1,132.959,Mua hàng hóa và dịch vụ,1000000.0,s105,
VRE,2022,1226153000000.0,VRE_financial_statements_2022_separate,55,25,1,1.226.153,Nhận chuyển nhượng vốn,1000000.0,s106,
VRE,2022,3600000000.0,VRE_financial_statements_2022_separate,56,6,1,3.600,Doanh thu cung cấp dịch vụ,1000000.0,s107,
VRE,2022,20784000000.0,VRE_financial_statements_2022_separate,56,7,1,20.784,Mua hàng hóa và dịch vụ,1000000.0,s108,
VRE,2022,70312000000.0,VRE_financial_statements_2022_separate,56,8,1,70.312,Trả trước chi phí thuê,1000000.0,s109,
VRE,2022,3250000000000.0,VRE_financial_statements_2022_separate,56,10,1,3.250.000,Cho vay,1000000.0,s110,
VRE,2022,3545000000000.0,VRE_financial_statements_2022_separate,56,11,1,3.545.000,Thu hồi gốc cho vay,1000000.0,s111,
VRE,2022,54547000000.0,VRE_financial_statements_2022_separate,56,12,1,54.547,Lãi phải thu,1000000.0,s112,
VRE,2022,58430000000.0,VRE_financial_statements_2022_separate,56,14,1,58.430,Doanh thu cung cấp dịch vụ,1000000.0,s113,
VRE,2022,4281000000.0,VRE_financial_statements_2022_separate,56,16,1,4.281,Mua hàng hóa và dịch vụ,1000000.0,s114,
VRE,2022,38575000000.0,VRE_financial_statements_2022_separate,56,20,1,38.575,Lãi phải thu,1000000.0,s115,
VRE,2022,65742000000.0,VRE_financial_statements_2022_separate,56,22,1,65.742,Lãi phải thu,1000000.0,s116,
VRE,2022,39638000000.0,VRE_financial_statements_2022_separate,56,24,1,39.638,Mua hàng hóa và dịch vụ,1000000.0,s117,
VRE,2022,7149000000.0,VRE_financial_statements_2022_separate,56,26,1,7.149,Mua hàng hóa và dịch vụ,1000000.0,s118,
VRE,2022,16300000000.0,VRE_financial_statements_2022_separate,56,28,1,16.300,Lãi phải thu,1000000.0,s119,
VRE,2022,880000000.0,VRE_financial_statements_2022_separate,57,7,1,880,Ông Sanjay Vinayak – Thành viên,1000000.0,s120,
VRE,2022,880000000.0,VRE_financial_statements_2022_separate,57,8,1,880,Ông Fong Ming Huang Ernest – Thành viên,1000000.0,s121,
VRE,2022,11710000000.0,VRE_financial_statements_2022_separate,57,11,1,11.710,Bà Trần Mai Hoa – Tổng Giám đốc,1000000.0,s122,
VRE,2022,16795000000.0,VRE_financial_statements_2022_separate,57,12,1,16.795,Các thành viên quản lý khác,1000000.0,s123,
VRE,2022,737000000.0,VRE_financial_statements_2022_separate,57,14,1,737,Ông Chu Anh Dũng – Trường Ban Kiểm soát,1000000.0,s124,
